1000,130941,"(15, '1111101111101')",45.977766758205156
1000,163709,"(19, '1111101111101')",45.97776675820515
1000,139133,"(16, '1111101111101')",45.977766758205135
1000,204669,"(24, '1111101111101')",45.977766758205135
1000,147325,"(17, '1111101111101')",45.977766758205135
1000,122749,"(14, '1111101111101')",45.97776675820513
1000,196477,"(23, '1111101111101')",45.97776675820513
1000,188285,"(22, '1111101111101')",45.97776675820513
1000,171901,"(20, '1111101111101')",45.97776675820513
1000,180093,"(21, '1111101111101')",45.97776675820512
1000,155517,"(18, '1111101111101')",45.97776675820512
1000,212861,"(25, '1111101111101')",45.97776675820512
1000,196349,"(23, '1111011111101')",43.078112551803905
1000,163581,"(19, '1111011111101')",43.078112551803905
1000,212733,"(25, '1111011111101')",43.078112551803905
1000,155389,"(18, '1111011111101')",43.0781125518039
1000,139005,"(16, '1111011111101')",43.0781125518039
1000,204541,"(24, '1111011111101')",43.07811255180389
1000,122621,"(14, '1111011111101')",43.07811255180389
1000,179965,"(21, '1111011111101')",43.07811255180389
1000,147197,"(17, '1111011111101')",43.07811255180389
1000,130813,"(15, '1111011111101')",43.07811255180389
1000,220925,"(26, '1111011111101')",43.07811255180388
1000,171773,"(20, '1111011111101')",43.07811255180388
1000,188157,"(22, '1111011111101')",43.07811255180388
1000,147389,"(17, '1111110111101')",40.978426946275064
1000,155581,"(18, '1111110111101')",40.978426946275064
1000,171965,"(20, '1111110111101')",40.97842694627506
1000,139197,"(16, '1111110111101')",40.97842694627505
1000,180157,"(21, '1111110111101')",40.97842694627505
1000,196541,"(23, '1111110111101')",40.97842694627505
1000,122813,"(14, '1111110111101')",40.97842694627505
1000,212925,"(25, '1111110111101')",40.97842694627504
1000,204733,"(24, '1111110111101')",40.97842694627504
1000,188349,"(22, '1111110111101')",40.97842694627504
1000,131005,"(15, '1111110111101')",40.97842694627504
1000,163773,"(19, '1111110111101')",40.978426946275036
1000,187901,"(22, '1110111111101')",40.026545084584384
1000,146941,"(17, '1110111111101')",40.02654508458438
1000,122365,"(14, '1110111111101')",40.02654508458438
1000,155133,"(18, '1110111111101')",40.02654508458438
1000,163325,"(19, '1110111111101')",40.02654508458438
1000,130557,"(15, '1110111111101')",40.02654508458437
1000,212477,"(25, '1110111111101')",40.02654508458437
1000,196093,"(23, '1110111111101')",40.02654508458437
1000,138749,"(16, '1110111111101')",40.02654508458436
1000,171517,"(20, '1110111111101')",40.02654508458436
1000,204285,"(24, '1110111111101')",40.02654508458436
1000,179709,"(21, '1110111111101')",40.026545084584356
1000,220669,"(26, '1110111111101')",40.026545084584356
1000,187389,"(22, '1101111111101')",36.998354718624896
1000,195581,"(23, '1101111111101')",36.998354718624896
1000,146429,"(17, '1101111111101')",36.998354718624896
1000,130045,"(15, '1101111111101')",36.998354718624896
1000,179197,"(21, '1101111111101')",36.998354718624896
1000,171005,"(20, '1101111111101')",36.998354718624896
1000,121853,"(14, '1101111111101')",36.99835471862489
1000,220157,"(26, '1101111111101')",36.99835471862489
1000,138237,"(16, '1101111111101')",36.99835471862489
1000,203773,"(24, '1101111111101')",36.99835471862489
1000,154621,"(18, '1101111111101')",36.99835471862488
1000,162813,"(19, '1101111111101')",36.99835471862488
1000,211965,"(25, '1101111111101')",36.99835471862486
1000,212985,"(25, '1111111111001')",34.5906917563474
1000,131065,"(15, '1111111111001')",34.59069175634739
1000,114681,"(13, '1111111111001')",34.59069175634739
1000,188409,"(22, '1111111111001')",34.59069175634739
1000,155641,"(18, '1111111111001')",34.59069175634738
1000,180217,"(21, '1111111111001')",34.59069175634738
1000,122873,"(14, '1111111111001')",34.59069175634738
1000,172025,"(20, '1111111111001')",34.590691756347375
1000,196601,"(23, '1111111111001')",34.590691756347375
1000,163833,"(19, '1111111111001')",34.590691756347375
1000,147449,"(17, '1111111111001')",34.590691756347375
1000,139257,"(16, '1111111111001')",34.59069175634737
1000,204793,"(24, '1111111111001')",34.59069175634737
1000,120829,"(14, '1011111111101')",34.052325697178055
1000,210941,"(25, '1011111111101')",34.05232569717805
1000,137213,"(16, '1011111111101')",34.05232569717805
1000,219133,"(26, '1011111111101')",34.05232569717805
1000,194557,"(23, '1011111111101')",34.05232569717805
1000,186365,"(22, '1011111111101')",34.05232569717805
1000,161789,"(19, '1011111111101')",34.05232569717805
1000,169981,"(20, '1011111111101')",34.05232569717805
1000,129021,"(15, '1011111111101')",34.05232569717804
1000,153597,"(18, '1011111111101')",34.05232569717804
1000,145405,"(17, '1011111111101')",34.05232569717804
1000,178173,"(21, '1011111111101')",34.05232569717804
1000,202749,"(24, '1011111111101')",34.052325697178034
1000,122869,"(14, '1111111110101')",33.34779593239096
1000,196597,"(23, '1111111110101')",33.34779593239095
1000,204789,"(24, '1111111110101')",33.347795932390945
1000,131061,"(15, '1111111110101')",33.347795932390945
1000,163829,"(19, '1111111110101')",33.34779593239094
1000,172021,"(20, '1111111110101')",33.34779593239094
1000,212981,"(25, '1111111110101')",33.34779593239094
1000,188405,"(22, '1111111110101')",33.34779593239094
1000,147445,"(17, '1111111110101')",33.34779593239094
1000,139253,"(16, '1111111110101')",33.34779593239093
1000,180213,"(21, '1111111110101')",33.34779593239093
1000,155637,"(18, '1111111110101')",33.34779593239093
1000,114677,"(13, '1111111110101')",33.34779593239092
1000,114669,"(13, '1111111101101')",32.25231214651217
1000,204781,"(24, '1111111101101')",32.25231214651217
1000,139245,"(16, '1111111101101')",32.25231214651217
1000,180205,"(21, '1111111101101')",32.25231214651217
1000,196589,"(23, '1111111101101')",32.25231214651217
1000,172013,"(20, '1111111101101')",32.25231214651216
1000,163821,"(19, '1111111101101')",32.25231214651216
1000,122861,"(14, '1111111101101')",32.25231214651216
1000,131053,"(15, '1111111101101')",32.25231214651216
1000,212973,"(25, '1111111101101')",32.25231214651216
1000,147437,"(17, '1111111101101')",32.25231214651216
1000,188397,"(22, '1111111101101')",32.25231214651215
1000,155629,"(18, '1111111101101')",32.25231214651215
1000,220799,"(26, '1111001111111')",32.07457162398049
1000,212607,"(25, '1111001111111')",32.02920497493452
1000,188381,"(22, '1111111011101')",31.648112788100455
1000,196573,"(23, '1111111011101')",31.648112788100455
1000,204765,"(24, '1111111011101')",31.648112788100452
1000,180189,"(21, '1111111011101')",31.64811278810045
1000,155613,"(18, '1111111011101')",31.64811278810045
1000,122845,"(14, '1111111011101')",31.64811278810045
1000,171997,"(20, '1111111011101')",31.64811278810045
1000,131037,"(15, '1111111011101')",31.64811278810045
1000,139229,"(16, '1111111011101')",31.648112788100445
1000,114653,"(13, '1111111011101')",31.648112788100445
1000,212957,"(25, '1111111011101')",31.64811278810044
1000,147421,"(17, '1111111011101')",31.648112788100438
1000,163805,"(19, '1111111011101')",31.648112788100434
1000,204415,"(24, '1111001111111')",31.498227074675256
1000,208893,"(25, '0111111111101')",31.163002647723186
1000,143357,"(17, '0111111111101')",31.163002647723186
1000,192509,"(23, '0111111111101')",31.163002647723182
1000,126973,"(15, '0111111111101')",31.16300264772318
1000,200701,"(24, '0111111111101')",31.16300264772318
1000,159741,"(19, '0111111111101')",31.163002647723175
1000,217085,"(26, '0111111111101')",31.163002647723175
1000,184317,"(22, '0111111111101')",31.163002647723175
1000,118781,"(14, '0111111111101')",31.163002647723175
1000,167933,"(20, '0111111111101')",31.16300264772317
1000,135165,"(16, '0111111111101')",31.163002647723168
1000,151549,"(18, '0111111111101')",31.163002647723168
1000,176125,"(21, '0111111111101')",31.163002647723165
1000,196223,"(23, '1111001111111')",31.119019077884545
1000,188031,"(22, '1111001111111')",31.084724522696757
1000,171647,"(20, '1111001111111')",31.084724522696742
1000,179839,"(21, '1111001111111')",31.08472452269674
1000,163455,"(19, '1111001111111')",31.054812033284165
1000,155263,"(18, '1111001111111')",31.003259101246847
1000,122495,"(14, '1111001111111')",30.978662610123973
1000,130687,"(15, '1111001111111')",30.978662610123965
1000,138879,"(16, '1111001111111')",30.978662610123962
1000,147071,"(17, '1111001111111')",30.978662610123962
1000,163647,"(19, '1111100111111')",29.365607615615154
1000,122687,"(14, '1111100111111')",29.36560761561515
1000,139071,"(16, '1111100111111')",29.365607615615147
